insdcAccessionBase	geoLocCountry_main	geoLocAdmin1_main	geoLocAdmin2_main	geoLocCountry_use-pycountry	geoLocAdmin1_use-pycountry	geoLocAdmin2_use-pycountry	geoLocCountry_auspice-curate	geoLocAdmin1_auspice-curate	geoLocAdmin2_auspice-curate
KR653236	Sierra Leone	Tonkolili		Sierra Leone		Tonkolili	Sierra Leone	Tonkolili	
KR653257	Sierra Leone	Moyamba		Sierra Leone		Moyamba	Sierra Leone	Moyamba	
KP759612	Sierra Leone	western rural		Sierra Leone		western rural	Sierra Leone	western rural	
KP759602	Sierra Leone	western rural		Sierra Leone		western rural	Sierra Leone	western rural	
KU296376	Sierra Leone			Sierra Leone			Sierra Leone		
KU296777	Sierra Leone			Sierra Leone			Sierra Leone		
KU296508	Sierra Leone			Sierra Leone			Sierra Leone		
KU296826	Sierra Leone			Sierra Leone			Sierra Leone		
KU296789	Sierra Leone			Sierra Leone			Sierra Leone		
KU296748	Sierra Leone			Sierra Leone			Sierra Leone		
KU296706	Sierra Leone			Sierra Leone			Sierra Leone		
KU296636	Sierra Leone			Sierra Leone			Sierra Leone		
KU296579	Sierra Leone			Sierra Leone			Sierra Leone		
KU296537	Sierra Leone			Sierra Leone			Sierra Leone		
KU296534	Sierra Leone			Sierra Leone			Sierra Leone		
KU296500	Sierra Leone			Sierra Leone			Sierra Leone		
KU296497	Sierra Leone			Sierra Leone			Sierra Leone		
KU296410	Sierra Leone			Sierra Leone			Sierra Leone		
KU296334	Sierra Leone			Sierra Leone			Sierra Leone		
KU296431	Sierra Leone			Sierra Leone			Sierra Leone		
KU296323	Sierra Leone			Sierra Leone			Sierra Leone		
KU296801	Sierra Leone			Sierra Leone			Sierra Leone		
KU296734	Sierra Leone			Sierra Leone			Sierra Leone		
KU296434	Sierra Leone			Sierra Leone			Sierra Leone		
KU296403	Sierra Leone			Sierra Leone			Sierra Leone		
KU296343	Sierra Leone			Sierra Leone			Sierra Leone		
MH608081	Sierra Leone			Sierra Leone			Sierra Leone		
KU296816	Sierra Leone			Sierra Leone			Sierra Leone		
KU296806	Sierra Leone			Sierra Leone			Sierra Leone		
KU296700	Sierra Leone			Sierra Leone			Sierra Leone		
KU296540	Sierra Leone			Sierra Leone			Sierra Leone		
KU296533	Sierra Leone			Sierra Leone			Sierra Leone		
KU296516	Sierra Leone			Sierra Leone			Sierra Leone		
KU296836	Sierra Leone			Sierra Leone			Sierra Leone		
KU296365	Sierra Leone			Sierra Leone			Sierra Leone		
KU296386	Sierra Leone			Sierra Leone			Sierra Leone		
KU296672	Sierra Leone			Sierra Leone			Sierra Leone		
KU296662	Sierra Leone			Sierra Leone			Sierra Leone		
KU296524	Sierra Leone			Sierra Leone			Sierra Leone		
KU296491	Sierra Leone			Sierra Leone			Sierra Leone		
KU296294	Sierra Leone			Sierra Leone			Sierra Leone		
KT357846	Sierra Leone	Kono		Sierra Leone		Kono	Sierra Leone	Kono	
MH608092	Sierra Leone			Sierra Leone			Sierra Leone		
KU296433	Sierra Leone			Sierra Leone			Sierra Leone		
KT357845	Sierra Leone	Kono		Sierra Leone		Kono	Sierra Leone	Kono	
KT357844	Sierra Leone	Kono		Sierra Leone		Kono	Sierra Leone	Kono	
MH608091	Sierra Leone			Sierra Leone			Sierra Leone		
KU296797	Sierra Leone			Sierra Leone			Sierra Leone		
KP759665	Sierra Leone	western rural		Sierra Leone		western rural	Sierra Leone	western rural	
KU296687	Sierra Leone			Sierra Leone			Sierra Leone		
MH608090	Sierra Leone			Sierra Leone			Sierra Leone		
KU296375	Sierra Leone			Sierra Leone			Sierra Leone		
KU296317	Sierra Leone			Sierra Leone			Sierra Leone		
KT357843	Sierra Leone	Kono		Sierra Leone		Kono	Sierra Leone	Kono	
KU296811	Sierra Leone			Sierra Leone			Sierra Leone		
KU296609	Sierra Leone			Sierra Leone			Sierra Leone		
KU296409	Sierra Leone			Sierra Leone			Sierra Leone		
KT357842	Sierra Leone	Kono		Sierra Leone		Kono	Sierra Leone	Kono	
KT357841	Sierra Leone	Kono		Sierra Leone		Kono	Sierra Leone	Kono	
KP759674	Sierra Leone	western rural		Sierra Leone		western rural	Sierra Leone	western rural	
MH608089	Sierra Leone			Sierra Leone			Sierra Leone		
KU296805	Sierra Leone			Sierra Leone			Sierra Leone		
KU296670	Sierra Leone			Sierra Leone			Sierra Leone		
KU296539	Sierra Leone			Sierra Leone			Sierra Leone		
KU296611	Sierra Leone			Sierra Leone			Sierra Leone		
KU296698	Sierra Leone			Sierra Leone			Sierra Leone		
MH608093	Sierra Leone			Sierra Leone			Sierra Leone		
KU296506	Sierra Leone			Sierra Leone			Sierra Leone		
KU296499	Sierra Leone			Sierra Leone			Sierra Leone		
KU296427	Sierra Leone			Sierra Leone			Sierra Leone		
KT357848	Sierra Leone	Kono		Sierra Leone		Kono	Sierra Leone	Kono	
KU296823	Sierra Leone			Sierra Leone			Sierra Leone		
KU296747	Sierra Leone			Sierra Leone			Sierra Leone		
KU296674	Sierra Leone			Sierra Leone			Sierra Leone		
KU296669	Sierra Leone			Sierra Leone			Sierra Leone		
KU296607	Sierra Leone			Sierra Leone			Sierra Leone		
KU296568	Sierra Leone			Sierra Leone			Sierra Leone		
KP759660	Sierra Leone	western urban		Sierra Leone		western urban	Sierra Leone	western urban	
KY401653	Sierra Leone			Sierra Leone			Sierra Leone		
KU296773	Sierra Leone			Sierra Leone			Sierra Leone		
KU296587	Sierra Leone			Sierra Leone			Sierra Leone		
KU296659	Sierra Leone			Sierra Leone			Sierra Leone		
KU296622	Sierra Leone			Sierra Leone			Sierra Leone		
KU296304	Sierra Leone			Sierra Leone			Sierra Leone		
KP759661	Sierra Leone	western area		Sierra Leone	Western Area (Freetown)		Sierra Leone	western area	
MH608097	Sierra Leone			Sierra Leone			Sierra Leone		
MH608094	Sierra Leone			Sierra Leone			Sierra Leone		
KU296746	Sierra Leone			Sierra Leone			Sierra Leone		
KU296588	Sierra Leone			Sierra Leone			Sierra Leone		
KU296324	Sierra Leone			Sierra Leone			Sierra Leone		
KT357847	Sierra Leone	Kono		Sierra Leone		Kono	Sierra Leone	Kono	
MH608096	Sierra Leone			Sierra Leone			Sierra Leone		
MH608095	Sierra Leone			Sierra Leone			Sierra Leone		
KU296785	Sierra Leone			Sierra Leone			Sierra Leone		
KU296472	Sierra Leone			Sierra Leone			Sierra Leone		
KU296408	Sierra Leone			Sierra Leone			Sierra Leone		
MH608088	Sierra Leone			Sierra Leone			Sierra Leone		
KU296482	Sierra Leone			Sierra Leone			Sierra Leone		
KU296470	Sierra Leone			Sierra Leone			Sierra Leone		
KU296407	Sierra Leone			Sierra Leone			Sierra Leone		
KU296333	Sierra Leone			Sierra Leone			Sierra Leone		
KT357832	Sierra Leone	Kono		Sierra Leone		Kono	Sierra Leone	Kono	
KU296714	Sierra Leone			Sierra Leone			Sierra Leone		
KU296634	Sierra Leone			Sierra Leone			Sierra Leone		
KT357831	Sierra Leone	Kono		Sierra Leone		Kono	Sierra Leone	Kono	
MH608085	Sierra Leone			Sierra Leone			Sierra Leone		
KU296581	Sierra Leone			Sierra Leone			Sierra Leone		
KU296464	Sierra Leone			Sierra Leone			Sierra Leone		
KU296301	Sierra Leone			Sierra Leone			Sierra Leone		
KU296786	Sierra Leone			Sierra Leone			Sierra Leone		
KT357830	Sierra Leone	Kono		Sierra Leone		Kono	Sierra Leone	Kono	
KU296730	Sierra Leone			Sierra Leone			Sierra Leone		
KU296716	Sierra Leone			Sierra Leone			Sierra Leone		
KU296564	Sierra Leone			Sierra Leone			Sierra Leone		
KU296331	Sierra Leone			Sierra Leone			Sierra Leone		
KU296791	Sierra Leone			Sierra Leone			Sierra Leone		
KU296739	Sierra Leone			Sierra Leone			Sierra Leone		
KU296605	Sierra Leone			Sierra Leone			Sierra Leone		
KU296602	Sierra Leone			Sierra Leone			Sierra Leone		
KU296596	Sierra Leone			Sierra Leone			Sierra Leone		
KU296344	Sierra Leone			Sierra Leone			Sierra Leone		
KP759681	Sierra Leone	western rural		Sierra Leone		western rural	Sierra Leone	western rural	
KU296772	Sierra Leone			Sierra Leone			Sierra Leone		
KT357829	Sierra Leone	Kono		Sierra Leone		Kono	Sierra Leone	Kono	
KT357833	Sierra Leone	Kono		Sierra Leone		Kono	Sierra Leone	Kono	
KT357834	Sierra Leone	Kono		Sierra Leone		Kono	Sierra Leone	Kono	
KT357835	Sierra Leone	Kono		Sierra Leone		Kono	Sierra Leone	Kono	
KU296593	Sierra Leone			Sierra Leone			Sierra Leone		
KU296495	Sierra Leone			Sierra Leone			Sierra Leone		
KU296781	Sierra Leone			Sierra Leone			Sierra Leone		
KU296731	Sierra Leone			Sierra Leone			Sierra Leone		
KU296637	Sierra Leone			Sierra Leone			Sierra Leone		
KU296584	Sierra Leone			Sierra Leone			Sierra Leone		
KU296515	Sierra Leone			Sierra Leone			Sierra Leone		
KU296377	Sierra Leone			Sierra Leone			Sierra Leone		
KU296372	Sierra Leone			Sierra Leone			Sierra Leone		
KP759675	Sierra Leone	western rural		Sierra Leone		western rural	Sierra Leone	western rural	
MH608087	Sierra Leone			Sierra Leone			Sierra Leone		
KP759677	Sierra Leone	western urban		Sierra Leone		western urban	Sierra Leone	western urban	
KU296813	Sierra Leone			Sierra Leone			Sierra Leone		
KU296546	Sierra Leone			Sierra Leone			Sierra Leone		
KU296505	Sierra Leone			Sierra Leone			Sierra Leone		
KU296420	Sierra Leone			Sierra Leone			Sierra Leone		
KU296341	Sierra Leone			Sierra Leone			Sierra Leone		
KT357840	Sierra Leone	Kono		Sierra Leone		Kono	Sierra Leone	Kono	
KT357839	Sierra Leone	Kono		Sierra Leone		Kono	Sierra Leone	Kono	
MH608086	Sierra Leone			Sierra Leone			Sierra Leone		
KU296678	Sierra Leone			Sierra Leone			Sierra Leone		
KU296655	Sierra Leone			Sierra Leone			Sierra Leone		
KU296382	Sierra Leone			Sierra Leone			Sierra Leone		
KU296354	Sierra Leone			Sierra Leone			Sierra Leone		
KT357838	Sierra Leone	Kono		Sierra Leone		Kono	Sierra Leone	Kono	
KT357837	Sierra Leone	Kono		Sierra Leone		Kono	Sierra Leone	Kono	
KT357836	Sierra Leone	Kono		Sierra Leone		Kono	Sierra Leone	Kono	
KP759693	Sierra Leone	western rural		Sierra Leone		western rural	Sierra Leone	western rural	
KP759696	Sierra Leone	western urban		Sierra Leone		western urban	Sierra Leone	western urban	
KP759699	Sierra Leone	western urban		Sierra Leone		western urban	Sierra Leone	western urban	
KY426733	Sierra Leone			Sierra Leone			Sierra Leone		
MH608045	Sierra Leone			Sierra Leone			Sierra Leone		
KU296776	Sierra Leone			Sierra Leone			Sierra Leone		
KP759702	Sierra Leone	Port Loko		Sierra Leone		Port Loko	Sierra Leone	Port Loko	
KP759703	Sierra Leone	western urban		Sierra Leone		western urban	Sierra Leone	western urban	
KU296705	Sierra Leone			Sierra Leone			Sierra Leone		
KU296551	Sierra Leone			Sierra Leone			Sierra Leone		
MH608044	Sierra Leone			Sierra Leone			Sierra Leone		
MH608043	Sierra Leone			Sierra Leone			Sierra Leone		
MH608042	Sierra Leone			Sierra Leone			Sierra Leone		
MH608041	Sierra Leone			Sierra Leone			Sierra Leone		
MH608040	Sierra Leone			Sierra Leone			Sierra Leone		
MH608039	Sierra Leone			Sierra Leone			Sierra Leone		
KP759701	Sierra Leone	western urban		Sierra Leone		western urban	Sierra Leone	western urban	
KU296465	Sierra Leone			Sierra Leone			Sierra Leone		
KR653238	Sierra Leone	Bombali		Sierra Leone		Bombali	Sierra Leone	Bombali	
MH607993	Sierra Leone			Sierra Leone			Sierra Leone		
MH608038	Sierra Leone			Sierra Leone			Sierra Leone		
MH608037	Sierra Leone			Sierra Leone			Sierra Leone		
MH608036	Sierra Leone			Sierra Leone			Sierra Leone		
KU296812	Sierra Leone			Sierra Leone			Sierra Leone		
KU296774	Sierra Leone			Sierra Leone			Sierra Leone		
KU296762	Sierra Leone			Sierra Leone			Sierra Leone		
KU296735	Sierra Leone			Sierra Leone			Sierra Leone		
MH608035	Sierra Leone			Sierra Leone			Sierra Leone		
KP759622	Sierra Leone	Kambia		Sierra Leone		Kambia	Sierra Leone	Kambia	
KP759623	Sierra Leone	western rural		Sierra Leone		western rural	Sierra Leone	western rural	
KP759704	Sierra Leone	western urban		Sierra Leone		western urban	Sierra Leone	western urban	
KP759706	Sierra Leone	western urban		Sierra Leone		western urban	Sierra Leone	western urban	
KU296738	Sierra Leone			Sierra Leone			Sierra Leone		
MH608052	Sierra Leone			Sierra Leone			Sierra Leone		
MH608059	Sierra Leone			Sierra Leone			Sierra Leone		
KP759616	Sierra Leone	western rural		Sierra Leone		western rural	Sierra Leone	western rural	
MH608058	Sierra Leone			Sierra Leone			Sierra Leone		
KU296778	Sierra Leone			Sierra Leone			Sierra Leone		
KP759617	Sierra Leone	western area		Sierra Leone	Western Area (Freetown)		Sierra Leone	western area	
MH608057	Sierra Leone			Sierra Leone			Sierra Leone		
MH608056	Sierra Leone			Sierra Leone			Sierra Leone		
KP759621	Sierra Leone	western rural		Sierra Leone		western rural	Sierra Leone	western rural	
MH608055	Sierra Leone			Sierra Leone			Sierra Leone		
KY401669	Sierra Leone			Sierra Leone			Sierra Leone		
KP759695	Sierra Leone	western urban		Sierra Leone		western urban	Sierra Leone	western urban	
KP759697	Sierra Leone	western area		Sierra Leone	Western Area (Freetown)		Sierra Leone	western area	
KP759700	Sierra Leone	western rural		Sierra Leone		western rural	Sierra Leone	western rural	
KP759698	Sierra Leone	western urban		Sierra Leone		western urban	Sierra Leone	western urban	
MH608051	Sierra Leone			Sierra Leone			Sierra Leone		
MH608049	Sierra Leone			Sierra Leone			Sierra Leone		
KU296726	Sierra Leone			Sierra Leone			Sierra Leone		
MH608054	Sierra Leone			Sierra Leone			Sierra Leone		
MH608048	Sierra Leone			Sierra Leone			Sierra Leone		
MH608047	Sierra Leone			Sierra Leone			Sierra Leone		
MH608046	Sierra Leone			Sierra Leone			Sierra Leone		
KU296709	Sierra Leone			Sierra Leone			Sierra Leone		
KR653242	Sierra Leone	Bo		Sierra Leone		Bo	Sierra Leone	Bo	
MH608050	Sierra Leone			Sierra Leone			Sierra Leone		
KR653264	Sierra Leone	Koinadugu		Sierra Leone		Koinadugu	Sierra Leone	Koinadugu	
KP759624	Sierra Leone	western urban		Sierra Leone		western urban	Sierra Leone	western urban	
MH608053	Sierra Leone			Sierra Leone			Sierra Leone		
MG948589	Sierra Leone			Sierra Leone			Sierra Leone		
KP759625	Sierra Leone	western urban		Sierra Leone		western urban	Sierra Leone	western urban	
KP759707	Sierra Leone	western rural		Sierra Leone		western rural	Sierra Leone	western rural	
MH608007	Sierra Leone			Sierra Leone			Sierra Leone		
MH608006	Sierra Leone			Sierra Leone			Sierra Leone		
MH608005	Sierra Leone			Sierra Leone			Sierra Leone		
MH608004	Sierra Leone			Sierra Leone			Sierra Leone		
MH608003	Sierra Leone			Sierra Leone			Sierra Leone		
MH608002	Sierra Leone			Sierra Leone			Sierra Leone		
MH608001	Sierra Leone			Sierra Leone			Sierra Leone		
MH608000	Sierra Leone			Sierra Leone			Sierra Leone		
KY401668	Sierra Leone			Sierra Leone			Sierra Leone		
KR653299	Sierra Leone	Moyamba		Sierra Leone		Moyamba	Sierra Leone	Moyamba	
KR653243	Sierra Leone	Moyamba		Sierra Leone		Moyamba	Sierra Leone	Moyamba	
MH607999	Sierra Leone			Sierra Leone			Sierra Leone		
MH608008	Sierra Leone			Sierra Leone			Sierra Leone		
MH607998	Sierra Leone			Sierra Leone			Sierra Leone		
MH607995	Sierra Leone			Sierra Leone			Sierra Leone		
KR653231	Sierra Leone	Port Loko		Sierra Leone		Port Loko	Sierra Leone	Port Loko	
KP759626	Sierra Leone	western rural		Sierra Leone		western rural	Sierra Leone	western rural	
KP759627	Sierra Leone	western rural		Sierra Leone		western rural	Sierra Leone	western rural	
MH607997	Sierra Leone			Sierra Leone			Sierra Leone		
MH607996	Sierra Leone			Sierra Leone			Sierra Leone		
KR653271	Sierra Leone	Kono		Sierra Leone		Kono	Sierra Leone	Kono	
KR653270	Sierra Leone	Tonkolili		Sierra Leone		Tonkolili	Sierra Leone	Tonkolili	
MH607994	Sierra Leone			Sierra Leone			Sierra Leone		
MG948591	Sierra Leone			Sierra Leone			Sierra Leone		
MG948590	Sierra Leone			Sierra Leone			Sierra Leone		
KP759709	Sierra Leone	western area		Sierra Leone	Western Area (Freetown)		Sierra Leone	western area	
KR653259	Sierra Leone	Bombali		Sierra Leone		Bombali	Sierra Leone	Bombali	
MH608009	Sierra Leone			Sierra Leone			Sierra Leone		
MH608010	Sierra Leone			Sierra Leone			Sierra Leone		
MH608011	Sierra Leone			Sierra Leone			Sierra Leone		
MH608034	Sierra Leone			Sierra Leone			Sierra Leone		
MH608033	Sierra Leone			Sierra Leone			Sierra Leone		
MH608031	Sierra Leone			Sierra Leone			Sierra Leone		
MH608030	Sierra Leone			Sierra Leone			Sierra Leone		
MH608029	Sierra Leone			Sierra Leone			Sierra Leone		
MH608028	Sierra Leone			Sierra Leone			Sierra Leone		
MH608027	Sierra Leone			Sierra Leone			Sierra Leone		
MH608026	Sierra Leone			Sierra Leone			Sierra Leone		
MH608032	Sierra Leone			Sierra Leone			Sierra Leone		
MH608020	Sierra Leone			Sierra Leone			Sierra Leone		
MH608019	Sierra Leone			Sierra Leone			Sierra Leone		
MH608025	Sierra Leone			Sierra Leone			Sierra Leone		
MH608024	Sierra Leone			Sierra Leone			Sierra Leone		
MH608023	Sierra Leone			Sierra Leone			Sierra Leone		
MH608022	Sierra Leone			Sierra Leone			Sierra Leone		
MH608021	Sierra Leone			Sierra Leone			Sierra Leone		
KR653290	Sierra Leone	Pujehun		Sierra Leone		Pujehun	Sierra Leone	Pujehun	
MH608018	Sierra Leone			Sierra Leone			Sierra Leone		
MH608017	Sierra Leone			Sierra Leone			Sierra Leone		
MH608016	Sierra Leone			Sierra Leone			Sierra Leone		
KR653295	Sierra Leone	Tonkolili		Sierra Leone		Tonkolili	Sierra Leone	Tonkolili	
MH608015	Sierra Leone			Sierra Leone			Sierra Leone		
MH608014	Sierra Leone			Sierra Leone			Sierra Leone		
MH608013	Sierra Leone			Sierra Leone			Sierra Leone		
KR653237	Sierra Leone	Kono		Sierra Leone		Kono	Sierra Leone	Kono	
MH607992	Sierra Leone			Sierra Leone			Sierra Leone		
MH608012	Sierra Leone			Sierra Leone			Sierra Leone		
KP759614	Sierra Leone	western rural		Sierra Leone		western rural	Sierra Leone	western rural	
KU296570	Sierra Leone			Sierra Leone			Sierra Leone		
KP759613	Sierra Leone	western rural		Sierra Leone		western rural	Sierra Leone	western rural	
KP759611	Sierra Leone	western urban		Sierra Leone		western urban	Sierra Leone	western urban	
KY426701	Sierra Leone			Sierra Leone			Sierra Leone		
KY426700	Sierra Leone			Sierra Leone			Sierra Leone		
KY426699	Sierra Leone			Sierra Leone			Sierra Leone		
KY426698	Sierra Leone			Sierra Leone			Sierra Leone		
KY426697	Sierra Leone			Sierra Leone			Sierra Leone		
KY426696	Sierra Leone			Sierra Leone			Sierra Leone		
KY426695	Sierra Leone			Sierra Leone			Sierra Leone		
KY426694	Sierra Leone			Sierra Leone			Sierra Leone		
KY426693	Sierra Leone			Sierra Leone			Sierra Leone		
KY426692	Sierra Leone			Sierra Leone			Sierra Leone		
KY426691	Sierra Leone			Sierra Leone			Sierra Leone		
KY426690	Sierra Leone			Sierra Leone			Sierra Leone		
KY426702	Sierra Leone			Sierra Leone			Sierra Leone		
KY426689	Sierra Leone			Sierra Leone			Sierra Leone		
KY426687	Sierra Leone			Sierra Leone			Sierra Leone		
KY426686	Sierra Leone			Sierra Leone			Sierra Leone		
KY426685	Sierra Leone			Sierra Leone			Sierra Leone		
KY426684	Sierra Leone			Sierra Leone			Sierra Leone		
KU296808	Sierra Leone			Sierra Leone			Sierra Leone		
KU296629	Sierra Leone			Sierra Leone			Sierra Leone		
KU296610	Sierra Leone			Sierra Leone			Sierra Leone		
KU296293	Sierra Leone			Sierra Leone			Sierra Leone		
KU296663	Sierra Leone			Sierra Leone			Sierra Leone		
KU296373	Sierra Leone			Sierra Leone			Sierra Leone		
MH608079	Sierra Leone			Sierra Leone			Sierra Leone		
KY401670	Sierra Leone			Sierra Leone			Sierra Leone		
KY426688	Sierra Leone			Sierra Leone			Sierra Leone		
KU296824	Sierra Leone			Sierra Leone			Sierra Leone		
KY426703	Sierra Leone			Sierra Leone			Sierra Leone		
KY426705	Sierra Leone			Sierra Leone			Sierra Leone		
KY426732	Sierra Leone			Sierra Leone			Sierra Leone		
KY426731	Sierra Leone			Sierra Leone			Sierra Leone		
KY426730	Sierra Leone			Sierra Leone			Sierra Leone		
KY426729	Sierra Leone			Sierra Leone			Sierra Leone		
KY426728	Sierra Leone			Sierra Leone			Sierra Leone		
KY426727	Sierra Leone			Sierra Leone			Sierra Leone		
KY426725	Sierra Leone			Sierra Leone			Sierra Leone		
KY426724	Sierra Leone			Sierra Leone			Sierra Leone		
KY426723	Sierra Leone			Sierra Leone			Sierra Leone		
KY426722	Sierra Leone			Sierra Leone			Sierra Leone		
KY426721	Sierra Leone			Sierra Leone			Sierra Leone		
KY426720	Sierra Leone			Sierra Leone			Sierra Leone		
KY426704	Sierra Leone			Sierra Leone			Sierra Leone		
KY426719	Sierra Leone			Sierra Leone			Sierra Leone		
KY426717	Sierra Leone			Sierra Leone			Sierra Leone		
KY426716	Sierra Leone			Sierra Leone			Sierra Leone		
KY426715	Sierra Leone			Sierra Leone			Sierra Leone		
KY426714	Sierra Leone			Sierra Leone			Sierra Leone		
KY426713	Sierra Leone			Sierra Leone			Sierra Leone		
KY426712	Sierra Leone			Sierra Leone			Sierra Leone		
KY426711	Sierra Leone			Sierra Leone			Sierra Leone		
KY426710	Sierra Leone			Sierra Leone			Sierra Leone		
KY426709	Sierra Leone			Sierra Leone			Sierra Leone		
KY426708	Sierra Leone			Sierra Leone			Sierra Leone		
KY426707	Sierra Leone			Sierra Leone			Sierra Leone		
KY426706	Sierra Leone			Sierra Leone			Sierra Leone		
KY426718	Sierra Leone			Sierra Leone			Sierra Leone		
KU296820	Sierra Leone			Sierra Leone			Sierra Leone		
KU296761	Sierra Leone			Sierra Leone			Sierra Leone		
KU296477	Sierra Leone			Sierra Leone			Sierra Leone		
MH607990	Sierra Leone			Sierra Leone			Sierra Leone		
KU296845	Sierra Leone			Sierra Leone			Sierra Leone		
KU296621	Sierra Leone			Sierra Leone			Sierra Leone		
KU296554	Sierra Leone			Sierra Leone			Sierra Leone		
KU296510	Sierra Leone			Sierra Leone			Sierra Leone		
KU296379	Sierra Leone			Sierra Leone			Sierra Leone		
KU296691	Sierra Leone			Sierra Leone			Sierra Leone		
KU296675	Sierra Leone			Sierra Leone			Sierra Leone		
KU296630	Sierra Leone			Sierra Leone			Sierra Leone		
KU296628	Sierra Leone			Sierra Leone			Sierra Leone		
KU296606	Sierra Leone			Sierra Leone			Sierra Leone		
KU296496	Sierra Leone			Sierra Leone			Sierra Leone		
MH608062	Sierra Leone			Sierra Leone			Sierra Leone		
KU296480	Sierra Leone			Sierra Leone			Sierra Leone		
MH607991	Sierra Leone			Sierra Leone			Sierra Leone		
KR653224	Sierra Leone	Koinadugu		Sierra Leone		Koinadugu	Sierra Leone	Koinadugu	
KU296770	Sierra Leone			Sierra Leone			Sierra Leone		
KU296718	Sierra Leone			Sierra Leone			Sierra Leone		
KU296545	Sierra Leone			Sierra Leone			Sierra Leone		
KU296453	Sierra Leone			Sierra Leone			Sierra Leone		
KU296413	Sierra Leone			Sierra Leone			Sierra Leone		
KU296406	Sierra Leone			Sierra Leone			Sierra Leone		
KU296320	Sierra Leone			Sierra Leone			Sierra Leone		
MH608061	Sierra Leone			Sierra Leone			Sierra Leone		
KP759610	Sierra Leone	western urban		Sierra Leone		western urban	Sierra Leone	western urban	
KT946869	Sierra Leone			Sierra Leone			Sierra Leone		
KU296398	Sierra Leone			Sierra Leone			Sierra Leone		
MH607989	Sierra Leone			Sierra Leone			Sierra Leone		
KU296835	Sierra Leone			Sierra Leone			Sierra Leone		
MH608063	Sierra Leone			Sierra Leone			Sierra Leone		
KU296368	Sierra Leone			Sierra Leone			Sierra Leone		
MH608077	Sierra Leone			Sierra Leone			Sierra Leone		
MH608076	Sierra Leone			Sierra Leone			Sierra Leone		
MH608075	Sierra Leone			Sierra Leone			Sierra Leone		
MH608078	Sierra Leone			Sierra Leone			Sierra Leone		
